0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.70,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
1.30,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
0.00,53.2,873.0,18
